fdc_id,brand_owner,market_country,branded_food_category,brand_name,ingredients,serving_size,serving_size_unit,description,publication_date,Calcium(mg),Carbohydrate(g),Cholesterol(mg),Energy(kcal),Saturated fatty acids(g),Trans fatty acids(g),Fiber(g),Iron(mg),"Potassium, K",Protein(g),Sodium(mg),Total sugar(g),Total fat(g),Vitamin A,"Vitamin A, IU","Vitamin A, RAE","Vitamin C, total ascorbic acid",umap_2,umap_5,umap_10,umap_20
2696857,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: PALM OIL, CORNSTARCH, POTATO STARCH, CORN MALTODEXTRIN, BROWN RICE FLOUR, TAPIOCA STARCH, SALT, DEXTROSE, CAYENNE PEPPER SAUCE (CAYENNE RED PEPPERS, VINEGAR, SALT, GARLIC), SODIUM CARBOXYMETHYLCELLULOSE, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE), SUNFLOWER LECITHIN, MODIFIED CORNSTARCH, CITRIC ACID, YEAST, YEAST EXTRACT, VINEGAR, PAPRIKA EXTRACT FOR COLOR, GARLIC POWDER, CARAMEL COLOR, LACTIC ACID, XANTHAN GUM, SODA.",28.0,GRM,"Snyder's of Hanover Gluten Free Pretzel Pieces, Hot Buffalo Wing, 7 Oz",2024-07-11,0.0,57.14,0.0,500.0,14.29,0.0,0.0,0.0,0.0,0.0,1500.0,3.57,28.57,,,,,"[2.689324140548706, 4.387826442718506]","[4.807785511016846, 5.403524875640869, 6.854391098022461, 3.4476680755615234, 5.695843696594238]","[3.7218666076660156, 5.999596118927002, 3.394585371017456, 5.385874271392822, 3.687962532043457, 4.687370777130127, 4.27665376663208, 3.813281297683716, 4.036472320556641, 6.2962470054626465]","[9.086994171142578, 4.352011680603027, 4.281126022338867, 5.568945407867432, 5.411221027374268, 5.302935600280762, 5.352889060974121, 5.506865978240967, 5.448784828186035, 3.595221519470215, 4.223867416381836, 4.215322017669678, 4.9351701736450195, 4.555019855499268, 5.002153396606445, 4.273199558258057, 4.3295159339904785, 3.854649782180786, 6.168618202209473, 3.371929168701172]"
2696858,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: CORNSTARCH, POTATO STARCH, PALM OIL, TAPIOCA STARCH, DEXTROSE, SUGAR, SALT, SODIUM CARBOXYMETHYLCELLULOSE, ONION POWDER, SUNFLOWER LECITHIN, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE), CITRIC ACID, MUSTARD FLOUR, VINEGAR POWDER, YEAST, HONEY POWDER, SPICE, TURMERIC EXTRACT (FOR COLOR), NATURAL FLAVORING, TURMERIC, SODA.",28.0,GRM,"Snyder's of Hanover Gluten Free Pretzel Sticks, Honey Mustard and Onion, 7 Oz",2024-07-11,36.0,64.29,0.0,464.0,10.71,0.0,0.0,0.0,36.0,0.0,1429.0,7.14,21.43,,,,,"[2.671639919281006, 4.381736755371094]","[4.821191787719727, 5.4037766456604, 6.828640460968018, 3.4648804664611816, 5.708231449127197]","[3.724886894226074, 6.009300231933594, 3.4147157669067383, 5.384319305419922, 3.6765964031219482, 4.7018609046936035, 4.268861770629883, 3.834023952484131, 4.050300121307373, 6.329177379608154]","[9.087327003479004, 4.353580474853516, 4.289649963378906, 5.572630405426025, 5.412792205810547, 5.307244777679443, 5.353784084320068, 5.521759510040283, 5.4477434158325195, 3.586162805557251, 4.233255863189697, 4.214445114135742, 4.935874938964844, 4.559560775756836, 5.0034589767456055, 4.267279148101807, 4.32689094543457, 3.84867525100708, 6.18121337890625, 3.3791704177856445]"
2676202,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, SUGAR, ONION POWDER, MALTODEXTRIN, DEXTROSE, WHEY (MILK), SALT, VINEGAR POWDER (MALTODEXTRIN, MODIFIED CORN STARCH, VINEGAR), HONEY POWDER, HYDROLYZED SOY PROTEIN, MUSTARD [(VINEGAR, WATER, MUSTARD, SALT, TURMERIC), MALTODEXTRIN, CORN STARCH], WHEAT STARCH, YEAST, SPICES, TURMERIC EXTRACT (COLOR), CITRIC ACID, HORSERADISH POWDER, NATURAL FLAVORS, SODA.",28.0,GRM,"HONEY MUSTARD & ONION FLAVORED PRETZEL PIECES, HONEY MUSTARD & ONION",2023-11-16,71.0,60.71,0.0,500.0,12.5,0.0,3.6,3.57,286.0,7.14,929.0,7.14,25.0,,,,,"[5.525831699371338, 13.330154418945312]","[5.565942764282227, 7.385258197784424, 2.9639527797698975, 7.926558494567871, 6.68031120300293]","[5.23387336730957, 7.952019214630127, 5.696264743804932, 3.4726181030273438, 3.6266322135925293, 6.7295451164245605, 3.6680493354797363, 7.931918144226074, 4.616487503051758, 8.705220222473145]","[10.200190544128418, 5.355430603027344, 5.4222846031188965, 5.370845317840576, 4.862943172454834, 4.85359001159668, 5.078076362609863, 6.43063497543335, 6.167201519012451, 3.2983014583587646, 5.963068962097168, 4.776088714599609, 4.00523567199707, 4.863080024719238, 5.100151062011719, 3.6998069286346436, 4.1060709953308105, 1.4969232082366943, 7.4737443923950195, 8.831886291503906]"
2676168,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, MALTODEXTRIN, SALT, DRIED CAYENNE PEPPER SAUCE (CAYENNE PEPPERS, VINEGAR, SALT, GARLIC), SODIUM DIACETATE, MODIFIED CORN STARCH, MONOSODIUM GLUTAMATE, YEAST, VINEGAR, PAPRIKA EXTRACT (COLOR), CITRIC ACID, GARLIC POWDER, CARAMEL COLOR, DISODIUM INOSINATE AND GUANYLATE, LACTIC ACID, SODA.",28.0,GRM,"PRETZEL PIECES BURSTING, HOT BUFFALO WING",2023-11-16,0.0,50.0,0.0,500.0,10.71,0.0,3.6,3.57,0.0,7.14,1143.0,0.0,25.0,,,,,"[3.3918824195861816, -4.138486862182617]","[5.091281414031982, 8.269198417663574, 2.7330448627471924, 9.603180885314941, 6.456904888153076]","[5.242266654968262, 7.595232963562012, 4.602919578552246, 3.1052348613739014, 3.9092142581939697, 7.186917781829834, 3.477423906326294, 8.587737083435059, 4.952720642089844, 8.63955307006836]","[10.819437980651855, 5.409679889678955, 5.035705089569092, 5.104313850402832, 4.527523040771484, 4.624330997467041, 5.1679887771606445, 6.5095109939575195, 5.795466423034668, 2.6666996479034424, 6.537291526794434, 5.524224281311035, 4.208648681640625, 4.512205600738525, 5.0184807777404785, 3.517714262008667, 3.8088791370391846, 1.8370361328125, 7.27305793762207, 9.285889625549316]"
2696860,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, WHEY, CHEDDAR CHEESE (MILK, CULTURES, SALT, ENZYMES), CORN MALTODEXTRIN, SALT, BUTTERMILK, MONOSODIUM GLUTAMATE, YEAST, NATURAL FLAVOR, SODIUM CASEINATE, CITRIC ACID, LACTIC ACID, TURMERIC EXTRACT (COLOR), ANNATTO EXTRACT (COLOR), PAPRIKA EXTRACT (COLOR), DISODIUM INOSINATE AND DISODIUM GUANYLATE, CANOLA OIL, SODA. CONTAINS: WHEAT, MILK.",28.0,GRM,"Snyder's of Hanover Pretzel Pieces, Cheddar Cheese, 3.25 oz",2024-07-11,71.0,53.57,0.0,500.0,12.5,0.0,0.0,2.86,179.0,7.14,1036.0,3.57,28.57,,,,,"[4.985883712768555, 11.97288990020752]","[4.9911580085754395, 6.6920976638793945, 3.7509405612945557, 8.724811553955078, 6.097598552703857]","[5.750737190246582, 7.2707343101501465, 5.114831924438477, 3.427006244659424, 4.544270038604736, 6.208985805511475, 4.037972927093506, 8.104902267456055, 4.6528000831604, 8.188599586486816]","[10.142656326293945, 5.3570685386657715, 5.246645927429199, 5.2847113609313965, 4.870016574859619, 5.0927228927612305, 5.124396324157715, 6.722067832946777, 6.089033603668213, 3.1666383743286133, 6.004403591156006, 5.661538600921631, 4.473328113555908, 4.484497547149658, 5.00117301940918, 3.7720465660095215, 3.9127185344696045, 1.9802403450012207, 6.510562419891357, 8.392801284790039]"
2129687,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, WHEY POWDER, SALT, TOMATO POWDER, SUGAR, MALT (TAPIOCA SYRUP, MALT EXTRACT), BUTTERMILK POWDER, CANOLA OIL, MALTODEXTRIN, SPICE, GARLIC POWDER, CHEDDAR CHEESE POWDER (CULTURED MILK, SALT, ENZYMES), ONION POWDER, YEAST EXTRACT, ROMANO CHEESE (MILK, CULTURES, SALT, ENZYMES), NATURAL FLAVOR, PAPRIKA EXTRACTIVES (FOR COLOR), DISODIUM PHOSPHATE, WHEAT GLUTEN, YEAST, SODA.",56.0,g,"BRICK OVEN STYLE PIZZA, FILLED PRETZEL SANDWICHES",2021-10-28,107.0,64.29,0.0,482.0,12.5,0.0,1.8,3.57,357.0,8.93,982.0,12.5,23.21,,,,,"[5.038694858551025, 11.997159957885742]","[5.110229969024658, 6.822384357452393, 3.821786880493164, 8.789568901062012, 6.21796178817749]","[5.810170650482178, 7.291260719299316, 5.2014617919921875, 3.49761962890625, 4.515682697296143, 6.1616644859313965, 4.100141525268555, 8.147385597229004, 4.708576679229736, 8.102341651916504]","[10.089587211608887, 5.336600303649902, 5.258880615234375, 5.31653356552124, 4.8492021560668945, 5.146944046020508, 5.1424126625061035, 6.78590202331543, 6.083241939544678, 3.132261037826538, 5.992667198181152, 5.711743354797363, 4.46957540512085, 4.511999607086182, 5.002625465393066, 3.7463715076446533, 3.930203914642334, 2.040208578109741, 6.385970592498779, 8.375455856323242]"
2696874,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, SUGAR, ONION POWDER, DEXTROSE, SALT, WHEY (MILK), HONEY POWDER, HYDROLYZED SOY PROTEIN, MUSTARD POWDER (MUSTARD [VINEGAR, MUSTARD, SALT, TURMERIC], MALTODEXTRIN, STARCH), WHEAT STARCH, VINEGAR POWDER (MALTODEXTRIN, MODIFIED FOOD STARCH, VINEGAR), YEAST, CANOLA OIL, CITRIC ACID, NATURAL FLAVOR, HORSERADISH, SPICE, TURMERIC EXTRACT (COLOR), SODA. CONTAINS: WHEAT, MILK, SOY",28.0,GRM,"Snyder's of Hanover Pretzel Pieces, Honey Mustard and Onion, 5 oz",2024-07-11,36.0,60.71,0.0,500.0,12.5,0.0,3.6,2.86,143.0,7.14,679.0,7.14,25.0,,,,,"[5.761305809020996, 13.724540710449219]","[5.466116905212402, 7.24497127532959, 2.335496664047241, 7.980008125305176, 6.461049556732178]","[5.188256740570068, 7.996898174285889, 5.576329708099365, 3.302189826965332, 3.5195274353027344, 6.6661505699157715, 3.536196708679199, 8.331178665161133, 4.573160171508789, 8.583076477050781]","[10.281250953674316, 5.407043933868408, 5.3841400146484375, 5.2548322677612305, 4.885315895080566, 4.772022724151611, 4.970151424407959, 6.705411911010742, 6.226801872253418, 3.35001802444458, 5.978432655334473, 4.651444911956787, 3.8681750297546387, 4.767307281494141, 5.177581787109375, 3.795548439025879, 4.172726631164551, 1.4678666591644287, 7.5911664962768555, 8.848715782165527]"
2696861,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, CORN MALTODEXTRIN, SALT, CAYENNE PEPPER SAUCE (CAYENNE RED PEPPERS, VINEGAR, SALT, GARLIC), SODIUM DIACETATE, MODIFIED CORNSTARCH, MONOSODIUM GLUTAMATE, YEAST, VINEGAR, PAPRIKA EXTRACT (FOR COLOR), CITRIC ACID, GARLIC POWDER, CARAMEL COLOR, DISODIUM INOSINATE AND DISODIUM GUANYLATE, LACTIC ACID, CANOLA OIL, SODA. CONTAINS: WHEAT.",28.0,GRM,"Snyder's of Hanover Pretzel Pieces, Hot Buffalo Wing, 5 oz",2024-07-11,36.0,57.14,0.0,464.0,12.5,0.0,3.6,2.86,107.0,7.14,1321.0,0.0,25.0,,,,,"[-4.530038356781006, 12.3650484085083]","[4.936171531677246, 8.528139114379883, 3.1064512729644775, 10.098567962646484, 6.303101539611816]","[5.3906121253967285, 7.263911724090576, 3.940561294555664, 3.2262871265411377, 4.008090496063232, 7.0865068435668945, 3.1163246631622314, 8.863245964050293, 5.246529579162598, 8.641560554504395]","[11.063128471374512, 5.396487712860107, 4.896454811096191, 4.875433444976807, 4.410118103027344, 4.649942874908447, 5.366501331329346, 6.607803821563721, 5.6881232261657715, 2.2525393962860107, 6.923489570617676, 6.2991790771484375, 4.28751802444458, 4.33042049407959, 5.071690082550049, 3.351517915725708, 3.652487277984619, 2.0550129413604736, 6.711297988891602, 9.262572288513184]"
2122628,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), PALM OIL, FRUCTOSE, SUGAR, SALT, BUTTER (CREAM, ANNATTO [COLOR]), YEAST, NONFAT DRY MILK, NATURAL FLAVORING, PAPRIKA EXTRACTIVES (COLOR), SODA.",28.0,g,"SWEET&SALTY PRETZEL PIECES, SALTED CARAMEL",2021-10-28,0.0,60.71,0.0,500.0,12.5,0.0,3.6,3.57,0.0,7.14,679.0,14.29,25.0,,,,,"[6.683019161224365, 12.860090255737305]","[6.239841938018799, 7.54369592666626, 3.2763075828552246, 8.266339302062988, 6.509978294372559]","[5.050968647003174, 7.4541401863098145, 5.740488529205322, 3.106726884841919, 3.774407386779785, 6.807314872741699, 3.2575020790100098, 7.949354648590088, 4.587704181671143, 9.326587677001953]","[10.511059761047363, 5.379912853240967, 5.4517693519592285, 5.211791038513184, 5.109160900115967, 4.820895671844482, 4.843438148498535, 6.263037204742432, 6.075375556945801, 3.1518912315368652, 5.6162428855896, 4.628711700439453, 4.346046447753906, 4.605243682861328, 5.111772537231445, 3.963043451309204, 3.7396678924560547, 1.1420069932937622, 7.616250038146973, 9.353185653686523]"
2696862,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), TAPIOCA MALT SYRUP (TAPIOCA SYRUP, MALT EXTRACT), CANOLA OIL, SALT, YEAST, SODA.CONTAINS: WHEAT",28.0,GRM,"Snyder's of Hanover Pretzel Sticks, 3.5 Oz",2024-07-11,0.0,82.14,0.0,393.0,0.0,0.0,3.6,3.57,0.0,10.71,1000.0,3.57,3.57,,,,,"[6.66087007522583, 14.093324661254883]","[5.302761077880859, 6.718721389770508, 1.7177180051803589, 9.4338960647583, 5.972774982452393]","[4.9437575340271, 7.298651695251465, 5.246057033538818, 2.270484685897827, 4.03725004196167, 6.369020462036133, 3.2135732173919678, 9.244767189025879, 4.426323890686035, 9.428072929382324]","[11.129176139831543, 5.551866054534912, 4.996151924133301, 4.8203840255737305, 5.088212490081787, 4.636740207672119, 4.828117370605469, 6.959240913391113, 5.997691631317139, 3.247354507446289, 5.902522087097168, 4.903532028198242, 4.422584533691406, 3.958413600921631, 4.916145324707031, 4.2218427658081055, 3.8859972953796387, 1.2487666606903076, 7.695621490478516, 10.170955657958984]"
2699703,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), TAPIOCA MALT SYRUP (TAPIOCA SYRUP, MALT EXTRACT), SALT, VEGETABLE OIL (CANOLA, PALM, SOYBEAN, AND/OR SUNFLOWER), CANE SUGAR, YEAST, SODA. CONTAINS: WHEAT",14.0,GRM,"Snyder's of Hanover, Mini Pretzels, Lunch-Box Sized Snack Packs, 6 Pack",2024-08-15,0.0,85.71,0.0,429.0,0.0,0.0,0.0,5.0,143.0,14.29,893.0,0.0,0.0,,,,,"[6.608505725860596, 13.838391304016113]","[5.23698616027832, 6.76157283782959, 1.9437780380249023, 9.177779197692871, 6.076998710632324]","[4.980867385864258, 7.306248664855957, 5.234576225280762, 2.481710910797119, 4.1241068840026855, 6.36391019821167, 3.2822177410125732, 9.127552032470703, 4.483216762542725, 9.22787857055664]","[11.008111953735352, 5.528380393981934, 5.025014877319336, 4.855292320251465, 5.039477348327637, 4.664285659790039, 4.858613967895508, 6.97104549407959, 6.009118556976318, 3.234220027923584, 5.9449782371521, 4.983538627624512, 4.409766674041748, 4.065747261047363, 4.9380903244018555, 4.158505916595459, 3.9303340911865234, 1.3550174236297607, 7.555266857147217, 9.95886516571045]"
2696863,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: CORNSTARCH, POTATO STARCH, BROWN RICE FLOUR, TAPIOCA STARCH, PALM OIL, DEXTROSE, OAT FIBER, SODIUM CARBOXYMETHYLCELLULOSE, SALT, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORNSTARCH, MONOCALCIUM PHOSPHATE), SUNFLOWER LECITHIN, YEAST, XANTHAN GUM, CITRIC ACID, SODA.",28.0,GRM,"Snyder's of Hanover Gluten Free Pretzels, Gluten Free Rods, 8 Oz",2024-07-11,0.0,82.14,0.0,429.0,3.57,0.0,3.6,0.0,0.0,0.0,1571.0,3.57,8.93,,,,,"[2.635406494140625, 4.41411828994751]","[4.838966369628906, 5.41291618347168, 6.787079334259033, 3.4255053997039795, 5.754310607910156]","[3.7392680644989014, 6.00188684463501, 3.461069107055664, 5.416234970092773, 3.6446754932403564, 4.739749431610107, 4.263046741485596, 3.8242111206054688, 4.06123685836792, 6.399349689483643]","[9.092484474182129, 4.3467183113098145, 4.3154449462890625, 5.612749099731445, 5.428313255310059, 5.329824924468994, 5.365999221801758, 5.548183917999268, 5.434170246124268, 3.5394206047058105, 4.265749454498291, 4.149172306060791, 4.921412467956543, 4.565957546234131, 4.999115943908691, 4.202245712280273, 4.310964107513428, 3.7913527488708496, 6.225739479064941, 3.434368848800659]"
2128683,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"CORN STARCH, POTATO STARCH, TAPIOCA STARCH, PALM OIL, SALT, DEXTROSE, CELLULOSE GUM, SUNFLOWER LECITHIN, BAKING POWDER (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE), YEAST, CITRIC ACID.",28.0,g,PRETZEL STICKS,2021-10-28,71.0,85.71,0.0,429.0,3.57,0.0,3.6,0.0,0.0,0.0,1179.0,3.57,10.71,,,,,"[2.6243209838867188, 4.3996734619140625]","[4.859059810638428, 5.43631649017334, 6.782463550567627, 3.452234983444214, 5.7484660148620605]","[3.7358930110931396, 6.017805576324463, 3.4705169200897217, 5.3830766677856445, 3.655571699142456, 4.735886573791504, 4.262803077697754, 3.846705198287964, 4.074628829956055, 6.382652759552002]","[9.091078758239746, 4.350358486175537, 4.316433429718018, 5.608364582061768, 5.423975944519043, 5.325750350952148, 5.368447303771973, 5.542104721069336, 5.438704967498779, 3.5454418659210205, 4.26513147354126, 4.153726577758789, 4.9186506271362305, 4.560672283172607, 4.995358943939209, 4.200774669647217, 4.310795307159424, 3.792226552963257, 6.218695163726807, 3.4568185806274414]"
2273677,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), MALT (TAPIOCA SYRUP, MALT EXTRACT), SALT, CANE SUGAR, CANOLA OIL*, WHEAT GLUTEN, SODA.",26.0,g,ITTY BITTY MINIS PRETZELS,2022-05-23,0.0,73.08,0.0,346.0,0.0,0.0,3.8,3.85,0.0,7.69,885.0,3.85,0.0,,,,,"[7.490362167358398, 12.691412925720215]","[6.842628479003906, 7.506906509399414, 2.92897367477417, 9.183369636535645, 6.059175491333008]","[4.785049915313721, 7.470782279968262, 5.662973403930664, 2.24751615524292, 3.7649154663085938, 6.656058311462402, 2.998079538345337, 8.591323852539062, 4.2685322761535645, 10.026140213012695]","[10.81067180633545, 5.40211296081543, 5.166796684265137, 4.968542098999023, 5.114686012268066, 4.574273109436035, 4.745230197906494, 6.313169002532959, 5.993476867675781, 3.2134766578674316, 5.360581398010254, 4.397011756896973, 4.426249027252197, 4.325474739074707, 4.935849666595459, 4.334749221801758, 3.7798402309417725, 0.8393414616584778, 8.044256210327148, 10.722890853881836]"
2699702,Snyder's-Lance INC.,United States,Snacks,SNYDERS OF HANOVER,"INGREDIENTS: ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), TAPIOCA MALT SYRUP (TAPIOCA SYRUP, MALT EXTRACT), SALT, CANE SUGAR, CANOLA OIL, WHEAT GLUTEN, SODA. CONTAINS: WHEAT",26.0,GRM,"Snyder's of Hanover, Itty Bitty Minis Pretzels, Individual Packs 10 Ct",2024-08-15,0.0,80.77,0.0,385.0,0.0,0.0,3.8,4.23,0.0,7.69,885.0,3.85,1.92,,,,,"[6.648074150085449, 14.0751314163208]","[5.307767868041992, 6.723733425140381, 1.7161517143249512, 9.4364595413208, 5.974016189575195]","[4.940127849578857, 7.30659818649292, 5.253350257873535, 2.264840841293335, 4.033639430999756, 6.372645854949951, 3.2114932537078857, 9.243417739868164, 4.423798084259033, 9.429022789001465]","[11.156216621398926, 5.557476043701172, 4.984163761138916, 4.821217060089111, 5.097640037536621, 4.633237361907959, 4.8246612548828125, 6.9556145668029785, 5.997719764709473, 3.25600266456604, 5.8759613037109375, 4.869076251983643, 4.401725769042969, 3.932370901107788, 4.910305500030518, 4.241307258605957, 3.881805419921875, 1.2206412553787231, 7.73436164855957, 10.235611915588379]"
2142743,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"PRETZEL (CORN STARCH, POTATO STARCH, BROWN RICE FLOUR, TAPIOCA STARCH, PALM OIL, DEXTROSE, CELLULOSE GUM, BAKING POWDER [SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONO-CALCIUM PHOSPHATE], SUNFLOWER LECITHIN, YEAST, XANTHAN GUM, CITRIC ACID, SODA), PALM OIL, SEASONING (BROWN SUGAR, SUGAR, FRUCTOSE, CINNAMON, SALT, MOLASSES, NATURAL FLAVOR).",28.0,g,"GLUTEN FREE CINNAMON BROWN SUGAR PRETZEL PIECES, CINNAMON BROWN SUGAR",2021-10-28,0.0,67.86,0.0,536.0,12.5,0.0,3.6,0.0,0.0,0.0,536.0,14.29,28.57,,,,,"[5.015211582183838, -5.9504170417785645]","[8.864908218383789, 1.383541226387024, 3.0247182846069336, 6.536651134490967, 2.9559082984924316]","[6.034141540527344, 5.537752628326416, 5.788824558258057, 2.761462450027466, 5.1939377784729, 6.124359130859375, 4.709122657775879, 11.013221740722656, 4.210569381713867, 4.941643238067627]","[9.385448455810547, 4.836920738220215, 4.7790141105651855, 5.088281631469727, 4.846721649169922, 6.373414993286133, 5.432321548461914, 9.51248836517334, 6.091170787811279, 2.4375548362731934, 5.938582897186279, 4.959722995758057, 3.9356257915496826, 4.35080623626709, 4.814863681793213, 4.26833963394165, 4.37435245513916, 2.926985263824463, 4.30781364440918, 8.927987098693848]"
2571023,"Snyder's-Lance, Inc.",United States,"Chips, Pretzels & Snacks",SNYDER'S OF HANOVER,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHOLE WHEAT FLOUR, MALT (TAPIOCA SYRUP, MALT EXTRACT), CANOLA OIL, POTATO FLOUR, SALT, TOMATO POWDER, ONION POWDER, CARROT POWDER, GREEN BELL PEPPER POWDER, WHEAT GLUTEN, BROCCOLI, PARSLEY, YEAST, SODA",28.0,GRM,"GARDEN VEGETABLE BRAIDED TWISTS PRETZELS, GARDEN VEGETABLE",2023-06-29,0.0,75.0,0.0,393.0,0.0,0.0,7.1,5.0,393.0,10.71,679.0,3.57,5.36,,,,,"[7.1024885177612305, 13.077239990234375]","[6.487913131713867, 7.357491970062256, 3.6722898483276367, 7.97138786315918, 6.872359752655029]","[4.575093746185303, 7.501341342926025, 6.041337966918945, 3.165799856185913, 3.683915615081787, 6.819095611572266, 3.297184705734253, 7.658556938171387, 4.540842056274414, 10.083955764770508]","[10.787859916687012, 5.4741902351379395, 5.6000447273254395, 5.433776378631592, 5.057679653167725, 4.632102012634277, 4.802886009216309, 5.7639594078063965, 6.052600383758545, 3.2813007831573486, 5.496371269226074, 4.523629188537598, 4.580803871154785, 4.738955020904541, 4.971882343292236, 3.913689374923706, 3.7163004875183105, 0.6643075346946716, 7.935525417327881, 9.73477554321289]"
