fdc_id,branded_food_category,brand_owner,market_country,description,ingredients,serving_size,serving_size_num,serving_size_unit,Energy(kcal)_zero_thres,Carbohydrate(g)_zero_thres,Total fat(g)_zero_thres,Protein(g)_zero_thres,Sodium(mg)_zero_thres,Total sugar(g)_zero_thres,Saturated fatty acids(g)_zero_thres,Cholesterol(mg)_zero_thres,Calcium(mg)_zero_thres,Fiber(g)_zero_thres,Iron(mg)_zero_thres
1436458,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ROSEMARY & OLIVE OIL FLAVORED HUMMUS CHICKPEA & RICE CRISPS, ROSEMARY & OLIVE OIL","CHICKPEA FLOUR, RICE FLOUR, SUNFLOWER OIL, ORGANIC MALTODEXTRIN (MADE FROM CORN), SEA SALT, SPICES (INCLUDING OREGANO, ROSEMARY, AND THYME), SUGAR, NATURAL FLAVORS, ORGANIC BUTTER (CREAM, SALT), ORGANIC SKIM MILK, GARLIC POWDER, ONION POWDER, CITRIC ACID, SALT, ORGANIC MILK PROTEIN CONCENTRATE, ORGANIC CREAM, EXTRA VIRGIN OLIVE OIL, AND MIXED TOCOPHEROLS (ANTIOXIDANT).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1593469,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HARVEST CHEDDAR FLAVORED 100% WHOLE GRAIN SNACKS, HARVEST CHEDDAR","WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, MALTODEXTRIN (MADE FROM CORN), SALT, WHEY, NATURAL FLAVORS, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), ONION POWDER, BUTTERMILK, POTASSIUM CHLORIDE, ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), YEAST EXTRACT, LACTOSE, PAPRIKA EXTRACTS, SODIUM CASEINATE, CITRIC ACID, SKIM MILK, GARLIC POWDER, LACTIC ACID, AND PARMESAN CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435392,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HARVEST CHEDDAR FLAVORED WHOLE GRAIN SNACKS, HARVEST CHEDDAR","WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, MALTODEXTRIN (MADE FROM CORN), SALT, WHEY, NATURAL FLAVORS, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), ONION POWDER, BUTTERMILK, POTASSIUM CHLORIDE, ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), YEAST EXTRACT, LACTOSE, PAPRIKA EXTRACTS, SODIUM CASEINATE, CITRIC ACID, SKIM MILK, GARLIC POWDER, LACTIC ACID, AND PARMESAN CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435388,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HARVEST CHEDDAR FLAVORED WHOLE GRAIN SNACKS, HARVEST CHEDDAR","WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, MALTODEXTRIN (MADE FROM CORN), SALT, WHEY, NATURAL FLAVORS, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), ONION POWDER, BUTTERMILK, POTASSIUM CHLORIDE, ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), YEAST EXTRACT, LACTOSE, PAPRIKA EXTRACTS, SODIUM CASEINATE, CITRIC ACID, SKIM MILK, GARLIC POWDER, LACTIC ACID, AND PARMESAN CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435393,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HARVEST CHEDDAR FLAVORED WHOLE GRAIN SNACKS, HARVEST CHEDDAR","WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, MALTODEXTRIN (MADE FROM CORN), SALT, WHEY, NATURAL FLAVORS, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), ONION POWDER, BUTTERMILK, POTASSIUM CHLORIDE, ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), YEAST EXTRACT, LACTOSE, PAPRIKA EXTRACTS, SODIUM CASEINATE, CITRIC ACID, SKIM MILK, GARLIC POWDER, LACTIC ACID, AND PARMESAN CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1594602,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"KETTLE COOKED SEA SALT & VINEGAR FLAVORED POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434571,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434738,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT & VINEGAR KETTLE COOKED POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436648,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT & VINEGAR FLAVORED KETTLE COOKED POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436503,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT & VINEGAR FLAVORED KETTLE COOKED POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436453,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT & VINEGAR FLAVORED KETTLE COOKED POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435394,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HOT WINGS FLAVORED POTATO CHIPS, HOT WINGS","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), HOT WINGS SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, NATURAL FLAVORS, MONOSODIUM GLUTAMATE, SPICE, ONION POWDER, CHICKEN FAT, GARLIC POWDER, YEAST EXTRACT, CITRIC ACID, BROWN SUGAR, PAPRIKA EXTRACTS, BUTTER [CREAM, SALT], CHICKEN BROTH, CHICKEN POWDER, AND SKIM MILK).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435514,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HOT WINGS FLAVORED POTATO CHIPS, HOT WINGS","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), HOT WINGS SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, NATURAL FLAVORS, MONOSODIUM GLUTAMATE, SPICE, ONION POWDER, CHICKEN FAT, GARLIC POWDER, YEAST EXTRACT, CITRIC ACID, BROWN SUGAR, PAPRIKA EXTRACTS, BUTTER [CREAM, SALT], CHICKEN BROTH, CHICKEN POWDER, AND SKIM MILK).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434981,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT & VINEGAR FLAVORED KETTLE COOKED POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435807,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT & VINEGAR FLAVORED KETTLE COOKED POTATO CHIPS, SEA SALT & VINEGAR","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), SEA SALT & VINEGAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, VINEGAR, BUTTERMILK, LACTOSE, SUGAR, DEXTROSE, YEAST EXTRACT, CITRIC ACID, AND SUNFLOWER OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1630329,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CLASSIC POTATO CHIPS, CLASSIC","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1603797,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CLASSIC POTATO CHIPS, CLASSIC","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434661,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CLASSIC POTATO CHIPS, CLASSIC","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436641,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CHILE CON QUESO FLAVORED POTATO CHIPS, CHILE CON QUESO","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), CHILE CON QUESO SEASONING (WHEY, SALT, MALTODEXTRIN [MADE FROM CORN], SPICES, TOMATO POWDER, ONION POWDER, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], RED AND GREEN BELL PEPPER POWDER, NATURAL FLAVORS, CORN OIL, YEAST EXTRACT, GARLIC POWDER, CITRIC ACID, BUTTERMILK, SOUR CREAM [CULTURED CREAM, SKIM MILK], BUTTER [CREAM, SALT], SODIUM CASEINATE, BLUE CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SKIM MILK, PAPRIKA EXTRACTS, AND ANNATTO EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
721068,"Chips, Pretzels & Snacks",LIVEGFREE,United States,GLUTEN FREE MINI TWISTS PRETZELS,"CORN STARCH, POTATO STARCH, LONG GRAIN WHITE RICE FLOUR, CORN FIBER, PALM OIL, SUGAR, SALT, CELLULOSE GUM, SUNFLOWER LECITHIN, AUTOLYZED YEAST, BAKING SODA, SODIUM ACID PYROPHOSPHATE, CITRIC ACID, CHICORY ROOT EXTRACT.",,,,,,,,,,,,,,
1436638,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CHILE CON QUESO FLAVORED POTATO CHIPS, CHILE CON QUESO","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), CHILE CON QUESO SEASONING (WHEY, SALT, MALTODEXTRIN [MADE FROM CORN], SPICES, TOMATO POWDER, ONION POWDER, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], RED AND GREEN BELL PEPPER POWDER, NATURAL FLAVORS, CORN OIL, YEAST EXTRACT, GARLIC POWDER, CITRIC ACID, BUTTERMILK, SOUR CREAM [CULTURED CREAM, SKIM MILK], BUTTER [CREAM, SALT], SODIUM CASEINATE, BLUE CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SKIM MILK, PAPRIKA EXTRACTS, AND ANNATTO EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436629,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CHILE CON QUESO FLAVORED POTATO CHIPS, CHILE CON QUESO","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), CHILE CON QUESO SEASONING (WHEY, SALT, MALTODEXTRIN [MADE FROM CORN], SPICES, TOMATO POWDER, ONION POWDER, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], RED AND GREEN BELL PEPPER POWDER, NATURAL FLAVORS, CORN OIL, YEAST EXTRACT, GARLIC POWDER, CITRIC ACID, BUTTERMILK, SOUR CREAM [CULTURED CREAM, SKIM MILK], BUTTER [CREAM, SALT], SODIUM CASEINATE, BLUE CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SKIM MILK, PAPRIKA EXTRACTS, AND ANNATTO EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435820,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CLASSIC POTATO CHIPS, CLASSIC","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1594613,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ALL DRESSED FLAVORED POTATO CHIPS, ALL DRESSED","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), ALL DRESSED SEASONING (MALTODEXTRIN [MADE FROM CORN], SUGAR, SODIUM DIACETATE, SALT, DEXTROSE, TORULA YEAST, MONOSODIUM GLUTAMATE, SPICES, SODIUM ACETATE, GARLIC POWDER, ONION POWDER, SUNFLOWER OIL, MALIC ACID, PAPRIKA EXTRACTS, AND NATURAL FLAVORS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436506,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FARMHOUSE WHITE CHEDDAR FLAVORED KETTLE COOKED POTATO CHIPS, FARMHOUSE WHITE CHEDDAR","POTATOES, VEGETABLE OIL (SUNFLOWER, CANOLA, AND/OR CORN OIL), FARMHOUSE WHITE CHEDDAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, WHEY, NATURAL FLAVORS, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], CREAM, ONION POWDER, BUTTER [CREAM, SALT], CANOLA OIL, YEAST EXTRACT, SWISS CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], GARLIC POWDER, AND PARMESAN CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES]).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435990,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FARMHOUSE WHITE CHEDDAR KETTLE COOKED POTATO CHIPS, FARMHOUSE WHITE CHEDDAR","POTATOES, VEGETABLE OIL (SUNFLOWER, CANOLA, AND/OR CORN OIL), FARMHOUSE WHITE CHEDDAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, WHEY, NATURAL FLAVORS, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], CREAM, ONION POWDER, BUTTER [CREAM, SALT], CANOLA OIL, YEAST EXTRACT, SWISS CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], GARLIC POWDER, AND PARMESAN CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES]).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435832,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FARMHOUSE WHITE CHEDDAR FLAVORED KETTLE COOKED POTATO CHIPS, FARMHOUSE WHITE CHEDDAR","POTATOES, VEGETABLE OIL (SUNFLOWER, CANOLA, AND/OR CORN OIL), FARMHOUSE WHITE CHEDDAR SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, WHEY, NATURAL FLAVORS, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], CREAM, ONION POWDER, BUTTER [CREAM, SALT], CANOLA OIL, YEAST EXTRACT, SWISS CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], GARLIC POWDER, AND PARMESAN CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES]).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436639,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"KETCHUP FLAVORED POTATO CHIPS, KETCHUP","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), KETCHUP SEASONING (MALTODEXTRIN [MADE FROM CORN], SUGAR, SALT, NATURAL FLAVORS, BROWN SUGAR, DEXTROSE, TOMATO POWDER, ONION POWDER, YEAST EXTRACT, SPICES, VEGETABLE JUICE [COLOR], PAPRIKA EXTRACTS, ANNATTO EXTRACTS, AND MUSTARD SEED).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436628,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"KETCHUP FLAVORED POTATO CHIPS, KETCHUP","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), KETCHUP SEASONING (MALTODEXTRIN [MADE FROM CORN], SUGAR, SALT, NATURAL FLAVORS, BROWN SUGAR, DEXTROSE, TOMATO POWDER, ONION POWDER, YEAST EXTRACT, SPICES, VEGETABLE JUICE [COLOR], PAPRIKA EXTRACTS, ANNATTO EXTRACTS, AND MUSTARD SEED).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
730770,"Chips, Pretzels & Snacks",LIVEGFREE,United States,"CORN, POTATO & RICE FLOUR MINI TWISTS PRETZELS SNACK","CORN STARCH, POTATO STARCH, RICE FLOUR, PALM OIL OR CANOLA OIL, TAPIOCA STARCH, MODIFIED TAPIOCA STARCH, SOLUBLE CORN FIBER, SUGAR, SALT, YEAST, CELLULOSE GUM, SODIUM ACID PYROPHOSPHATE, INACTIVE YEAST, SUNFLOWER LECITHIN, SODIUM BICARBONATE, XANTHAN GUM.",,,,,,,,,,,,,,
1434515,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HONEY CHIPOTLE FLAVORED POTATO CHIPS, HONEY CHIPOTLE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), HONEY CHIPOTLE SEASONING (SALT, SUGAR, MALTODEXTRIN [MADE FROM CORN], SKIM MILK, SPICES [INCLUDING CHIPOTLE CHILI PEPPER], BUTTER [CREAM, SALT], HONEY, BROWN SUGAR, GARLIC POWDER, TOMATO POWDER, ONION POWDER, LACTOSE, SUNFLOWER OIL, NATURAL FLAVOR, CITRIC ACID, TORULA YEAST, YEAST EXTRACT, BUTTERMILK, AND PURIFIED STEVIA LEAF EXTRACT).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436665,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BACON WRAPPED JALAPENO POPPER FLAVORED POTATO CHIPS, JALAPENO POPPER","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), BACON WRAPPED JALAPENO POPPER SEASONING (MALTODEXTRIN [MADE FROM CORN], WHEY, SALT, NATURAL FLAVORS [CONTAINS PORK], CREAM CHEESE [PASTEURIZED MILK AND CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM], CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SUGAR, SPICE, ONION POWDER, BUTTER [CREAM, SALT], SUNFLOWER OIL, JALAPENO PEPPER POWDER, BUTTERMILK, MONTEREY JACK CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], AND PAPRIKA EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436633,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BACON WRAPPED JALAPENO POPPER FLAVORED POTATO CHIPS, BACON WRAPPED JALAPENO POPPER","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), BACON WRAPPED JALAPENO POPPER SEASONING (MALTODEXTRIN [MADE FROM CORN], WHEY, SALT, NATURAL FLAVORS [CONTAINS PORK], CREAM CHEESE [PASTEURIZED MILK AND CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM], CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SUGAR, SPICE, ONION POWDER, BUTTER [CREAM, SALT], SUNFLOWER OIL, JALAPENO PEPPER POWDER, BUTTERMILK, MONTEREY JACK CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], AND PAPRIKA EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436526,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BACON WRAPPED JALAPENO POPPER FLAVORED POTATO CHIPS, BACON WRAPPED JALAPENO POPPER","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), BACON WRAPPED JALAPENO POPPER SEASONING (MALTODEXTRIN [MADE FROM CORN], WHEY, SALT, NATURAL FLAVORS [CONTAINS PORK], CREAM CHEESE [PASTEURIZED MILK AND CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM], CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], SUGAR, SPICE, ONION POWDER, BUTTER [CREAM, SALT], SUNFLOWER OIL, JALAPENO PEPPER POWDER, BUTTERMILK, MONTEREY JACK CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], AND PAPRIKA EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1593341,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FLAMIN' HOT FLAVORED POTATO CHIPS, FLAMIN' HOT","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), FLAMIN' HOT SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, SUNFLOWER OIL, MALTED BARLEY FLOUR, SUGAR, TOMATO POWDER, TORULA YEAST, NATURAL FLAVOR, YEAST EXTRACT, ONION POWDER, CITRIC ACID, GUM ARABIC, VEGETABLE JUICE [COLOR], GARLIC POWDER, SPICES, MILK PROTEIN CONCENTRATE, AND ANNATTO EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434436,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FLAMIN' HOT FLAVORED POTATO CHIPS, FLAMIN' HOT","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), FLAMIN' HOT SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, SUNFLOWER OIL, MALTED BARLEY FLOUR, SUGAR, TOMATO POWDER, TORULA YEAST, NATURAL FLAVOR, YEAST EXTRACT, ONION POWDER, CITRIC ACID, GUM ARABIC, VEGETABLE JUICE [COLOR], GARLIC POWDER, SPICES, MILK PROTEIN CONCENTRATE, AND ANNATTO EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435799,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FLAMIN' HOT FLAVORED POTATO CHIPS, FLAMIN' HOT","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), FLAMIN' HOT SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, SUNFLOWER OIL, MALTED BARLEY FLOUR, SUGAR, TOMATO POWDER, TORULA YEAST, NATURAL FLAVOR, YEAST EXTRACT, ONION POWDER, CITRIC ACID, GUM ARABIC, VEGETABLE JUICE [COLOR], GARLIC POWDER, SPICES, MILK PROTEIN CONCENTRATE, AND ANNATTO EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435550,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FLAMIN' HOT FLAVORED POTATO CHIPS, FLAMIN' HOT","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), FLAMIN' HOT SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, SUNFLOWER OIL, MALTED BARLEY FLOUR, SUGAR, TOMATO POWDER, TORULA YEAST, NATURAL FLAVOR, YEAST EXTRACT, ONION POWDER, CITRIC ACID, GUM ARABIC, VEGETABLE JUICE [COLOR], GARLIC POWDER, SPICES, MILK PROTEIN CONCENTRATE, AND ANNATTO EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1623826,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"HARVEST CHEDDAR FLAVORED WHOLE GRAIN SNACKS, HARVEST CHEDDAR","WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, MALTODEXTRIN (MADE FROM CORN), SALT, AND LESS THAN 2% OF THE FOLLOWING: CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), NATURAL FLAVORS, WHEY, WHEY PROTEIN CONCENTRATE, ONION POWDER, ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), BUTTERMILK, POTASSIUM CHLORIDE, YEAST EXTRACT, CITRIC ACID, PAPRIKA EXTRACTS, SODIUM CASEINATE, LACTIC ACID, GARLIC POWDER, PARMESAN CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), SKIM MILK, AND LACTOSE.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
